,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
4873,5198_01,Mars,FALSE,F/1059/P,TRAPPIST-1e,45,FALSE,878,0,430,0,0,Lish Fla,FALSE
4876,5202_01,Earth,TRUE,G/840/P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Jeret Berges,TRUE
4878,5205_01,Earth,FALSE,F/997/S,TRAPPIST-1e,22,FALSE,261,0,0,107,1132,Mabley Roachez,FALSE
4879,5205_02,Earth,FALSE,G/845/S,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Juanna Roachez,TRUE
4881,5206_01,Earth,TRUE,G/841/P,55 Cancri e,28,FALSE,0,0,0,0,0,Alley Briggston,TRUE
4882,5206_02,Earth,FALSE,F/1062/P,PSO J318.5-22,60,FALSE,0,0,789,283,3,Myrace Briggston,FALSE
4883,5206_03,Earth,FALSE,G/841/P,PSO J318.5-22,48,FALSE,0,2,72,554,143,Ericia Briggston,FALSE
4884,5207_01,Earth,FALSE,E/331/S,55 Cancri e,18,FALSE,51,339,1,0,436,Bonyan Chanan,TRUE
4885,5207_02,Earth,FALSE,F/998/S,TRAPPIST-1e,31,FALSE,1364,0,0,0,21,Rossie Chanan,FALSE
4886,5208_01,Europa,TRUE,C/163/P,55 Cancri e,26,FALSE,0,0,0,0,0,Sadalm Unressind,TRUE
4887,5208_02,Europa,FALSE,C/163/P,55 Cancri e,41,FALSE,717,641,2,1559,4828,Alcorix Unressind,FALSE
4891,5213_01,Earth,FALSE,F/1064/P,TRAPPIST-1e,25,FALSE,10,0,908,5,0,Nathy Pottley,TRUE
4892,5214_01,Earth,FALSE,G/842/P,55 Cancri e,0,FALSE,0,0,0,0,0,Antony Hersons,FALSE
4893,5216_01,Earth,TRUE,G/843/P,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Clard Hardson,FALSE
4894,5217_01,Europa,TRUE,B/177/P,55 Cancri e,18,FALSE,0,0,0,0,0,Sitron Briouse,TRUE
4895,5217_02,Europa,TRUE,B/177/P,55 Cancri e,32,FALSE,0,0,0,0,0,Canon Wingcoling,TRUE
4896,5218_01,Earth,FALSE,F/1000/S,TRAPPIST-1e,28,FALSE,0,0,0,525,1889,Leony Powery,FALSE
4897,5220_01,Mars,FALSE,D/165/P,TRAPPIST-1e,21,FALSE,2206,0,353,0,19,Jackok Cooki,FALSE
4898,5221_01,Earth,FALSE,F/1065/P,TRAPPIST-1e,25,FALSE,0,528,8,153,0,Jilla Herreras,FALSE
4901,5223_03,Mars,TRUE,F/1002/S,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Koot Fla,TRUE
4902,5224_01,Earth,FALSE,F/1003/S,TRAPPIST-1e,24,FALSE,0,0,56,564,880,Diandy Mckinn,FALSE
4903,5225_01,Mars,TRUE,E/334/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Chrets Sincy,TRUE
4904,5226_01,Earth,TRUE,G/848/S,PSO J318.5-22,24,FALSE,0,0,0,0,0,Joyn Hahnstoneal,TRUE
4905,5227_01,Earth,TRUE,G/849/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Darlie Morrencis,TRUE
4907,5230_01,Mars,FALSE,F/1004/S,TRAPPIST-1e,23,FALSE,263,0,1548,44,0,Dow Tité,TRUE
4908,5234_01,Mars,FALSE,F/1067/P,TRAPPIST-1e,16,FALSE,271,0,2251,117,0,Tote Chmad,TRUE
4909,5235_01,Earth,FALSE,G/844/P,TRAPPIST-1e,29,FALSE,30,0,605,267,6,Allyn Olivasquez,FALSE
4910,5236_01,Earth,FALSE,E/326/P,TRAPPIST-1e,46,FALSE,1,0,898,0,96,Juanna Lardsonald,TRUE
4911,5238_01,Earth,TRUE,G/845/P,PSO J318.5-22,13,FALSE,0,0,0,0,0,Gailia Blainson,FALSE
4912,5239_01,Earth,TRUE,G/852/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Jeroy Beckeetter,TRUE
4913,5240_01,Earth,TRUE,G/853/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Loisey Melez,TRUE
4914,5242_01,Earth,TRUE,G/854/S,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Briney Ellahan,TRUE
4915,5243_01,Earth,FALSE,F/1005/S,TRAPPIST-1e,24,FALSE,1231,0,0,1,3,Lanedy Mclardson,TRUE
4916,5243_02,Earth,TRUE,G/855/S,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Dont Melez,TRUE
4917,5244_01,Mars,FALSE,F/1006/S,TRAPPIST-1e,38,FALSE,218,0,586,770,0,Tax Tité,FALSE
4918,5246_01,Earth,TRUE,G/847/P,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Glene Drakeekss,TRUE
4920,5247_01,Earth,FALSE,G/848/P,TRAPPIST-1e,38,FALSE,6,2324,0,0,0,Roydo Yorkland,TRUE
4921,5248_01,Earth,FALSE,G/856/S,TRAPPIST-1e,28,FALSE,607,0,0,227,0,Tinez Batestonley,TRUE
4922,5249_01,Mars,FALSE,E/327/P,TRAPPIST-1e,25,FALSE,922,0,1,91,0,Colal Fonie,FALSE
4923,5250_01,Mars,TRUE,F/1007/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Clek Dan,TRUE
4924,5251_01,Mars,FALSE,F/1071/P,TRAPPIST-1e,33,FALSE,705,0,1905,13,0,Murs Nanie,TRUE
4925,5252_01,Earth,FALSE,F/1008/S,TRAPPIST-1e,35,FALSE,202,1309,60,0,0,Elanie Langatein,TRUE
4926,5253_01,Earth,FALSE,F/1009/S,TRAPPIST-1e,24,FALSE,290,64,413,35,0,Annard Ashipeck,TRUE
4927,5254_01,Europa,TRUE,B/202/S,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Celeon Pressive,TRUE
4928,5254_02,Europa,TRUE,B/202/S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Photons Pickleve,TRUE
4930,5254_04,Europa,FALSE,B/202/S,55 Cancri e,8,FALSE,0,0,0,0,0,Sceleon Pressive,TRUE
4931,5255_01,Mars,TRUE,F/1010/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Clow Peate,TRUE
4932,5256_01,Mars,FALSE,D/159/S,TRAPPIST-1e,26,FALSE,41,0,444,572,0,Luse Tirt,FALSE
4933,5257_01,Europa,FALSE,B/178/P,55 Cancri e,43,FALSE,0,1001,0,2393,0,Dnocese Opshaft,FALSE
4934,5258_01,Europa,FALSE,C/204/S,TRAPPIST-1e,70,FALSE,241,1065,0,2290,2,Alrair Taptiritty,TRUE
4935,5260_01,Earth,TRUE,G/849/P,55 Cancri e,17,FALSE,0,0,0,0,0,Racy Fulloydez,TRUE
4936,5262_01,Earth,TRUE,G/850/P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Adanne Rilley,TRUE
4937,5264_01,Earth,TRUE,G/858/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Joyces Vinozarks,TRUE
4938,5264_02,Earth,FALSE,F/1012/S,55 Cancri e,37,FALSE,0,0,163,0,486,Marina Vinozarks,TRUE
4939,5265_01,Earth,FALSE,F/1073/P,TRAPPIST-1e,15,FALSE,0,400,0,0,702,Tonyn Ashipson,FALSE
4940,5266_01,Europa,FALSE,A/64/S,55 Cancri e,20,FALSE,0,290,0,1866,217,Alhair Poselfle,FALSE
4941,5266_02,Europa,FALSE,C/205/S,55 Cancri e,36,TRUE,13,196,3,0,12323,Sinon Poselfle,FALSE
4943,5269_01,Earth,FALSE,E/336/S,TRAPPIST-1e,21,FALSE,38,1,591,1,31,Mollen Ewisentley,TRUE
4944,5271_01,Earth,FALSE,F/1075/P,TRAPPIST-1e,28,FALSE,89,3,571,258,0,Kimmie Thony,FALSE
4945,5272_01,Mars,TRUE,F/1076/P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Push Winie,TRUE
4946,5273_01,Earth,FALSE,F/1077/P,TRAPPIST-1e,26,FALSE,0,0,827,1,0,Leony Gallenry,FALSE
4947,5274_01,Earth,FALSE,F/1078/P,TRAPPIST-1e,25,FALSE,662,34,0,79,148,Weney Hineyley,FALSE
4948,5275_01,Earth,FALSE,F/1014/S,TRAPPIST-1e,29,FALSE,0,10,0,594,120,Jerek Buckentry,FALSE
4949,5276_01,Europa,FALSE,B/179/P,55 Cancri e,39,TRUE,0,2868,0,5,1968,Neutrak Poustive,TRUE
4950,5277_01,Earth,FALSE,F/1079/P,TRAPPIST-1e,18,FALSE,0,0,0,87,1232,Besse Morandry,TRUE
4951,5278_01,Europa,TRUE,B/203/S,55 Cancri e,37,FALSE,0,0,0,0,0,Menkin Subateful,TRUE
4955,5282_01,Earth,FALSE,E/337/S,TRAPPIST-1e,35,FALSE,35,0,14,0,816,Florey Torrez,TRUE
4956,5282_02,Earth,FALSE,F/1016/S,TRAPPIST-1e,26,FALSE,0,196,0,0,487,Eulah Torrez,TRUE
4957,5282_03,Earth,TRUE,G/860/S,55 Cancri e,0,FALSE,0,0,0,0,0,Kenda Torrez,TRUE
4961,5291_01,Earth,FALSE,G/854/P,55 Cancri e,27,FALSE,3905,7,0,4,53,Luisy Gaington,FALSE
4962,5292_01,Europa,FALSE,C/206/S,TRAPPIST-1e,25,FALSE,0,4313,0,175,60,Celavar Galoquid,TRUE
4963,5297_01,Earth,TRUE,G/856/P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Candra Bushallert,TRUE
4964,5298_01,Earth,TRUE,G/862/S,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Rician Sweett,TRUE
4965,5299_01,Earth,TRUE,G/863/S,TRAPPIST-1e,16,FALSE,0,0,0,0,0,Brina Coopezmaney,TRUE
4966,5300_01,Earth,TRUE,G/864/S,55 Cancri e,51,FALSE,0,0,0,0,0,Healle Klindsayer,TRUE
4967,5301_01,Europa,TRUE,B/181/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Altara Pretive,TRUE
4968,5301_02,Europa,TRUE,B/181/P,55 Cancri e,31,FALSE,0,0,0,0,0,Sadares Pretive,TRUE
4970,5303_02,Earth,FALSE,G/857/P,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Loree Hoffergess,TRUE
4971,5303_03,Earth,FALSE,G/857/P,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Jimmyn Lambleyoun,TRUE
4972,5303_04,Earth,TRUE,G/857/P,TRAPPIST-1e,2,FALSE,0,0,0,0,0,Yvonna Lambleyoun,TRUE
4973,5303_05,Earth,FALSE,G/857/P,55 Cancri e,7,FALSE,0,0,0,0,0,Ronia Lambleyoun,FALSE
4974,5304_01,Mars,FALSE,F/1019/S,TRAPPIST-1e,18,FALSE,1744,0,8,8,0,Tench Brine,FALSE
4976,5305_01,Earth,FALSE,F/1084/P,TRAPPIST-1e,23,FALSE,0,2891,0,6,0,Elindy Simmonders,TRUE
4978,5310_01,Mars,FALSE,F/1021/S,TRAPPIST-1e,32,FALSE,4702,0,449,190,0,Dontch Terry,FALSE
4979,5312_01,Europa,TRUE,B/182/P,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Sulaton Prefule,TRUE
4980,5313_01,Earth,FALSE,F/1085/P,TRAPPIST-1e,23,FALSE,0,491,0,61,0,Tracia Guezaley,TRUE
4982,5315_01,Earth,FALSE,F/1086/P,TRAPPIST-1e,18,FALSE,454,0,0,324,0,Gwendy Toddleton,FALSE
4983,5316_01,Mars,TRUE,F/1087/P,55 Cancri e,23,FALSE,0,0,0,0,0,Cats Ses,TRUE
4984,5320_01,Europa,TRUE,E/330/P,55 Cancri e,31,FALSE,0,0,0,0,0,Errima Callower,TRUE
4985,5320_02,Europa,FALSE,E/330/P,TRAPPIST-1e,32,FALSE,0,1301,0,94,356,Hallah Opshoent,FALSE
4988,5325_01,Earth,FALSE,F/1023/S,PSO J318.5-22,21,FALSE,751,5,0,1,0,Wandy Blandez,TRUE
4989,5326_01,Mars,TRUE,F/1092/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Wales Khart,TRUE
4990,5327_01,Europa,FALSE,B/183/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Furudra Ticiay,FALSE
4991,5330_01,Earth,FALSE,F/1094/P,TRAPPIST-1e,20,FALSE,0,0,708,101,0,Race Oconley,TRUE
4992,5331_01,Earth,FALSE,F/1095/P,TRAPPIST-1e,23,FALSE,0,1,292,0,340,Coreen Woodgezalez,FALSE
4993,5333_01,Earth,FALSE,G/862/P,TRAPPIST-1e,48,FALSE,456,0,39,0,5,Vane Andley,TRUE
4994,5334_01,Earth,TRUE,G/867/S,55 Cancri e,15,FALSE,0,0,0,0,0,Besse Connon,TRUE
4995,5334_02,Earth,FALSE,G/867/S,TRAPPIST-1e,30,FALSE,0,674,39,0,10,Therly Connon,TRUE
4997,5340_01,Earth,FALSE,G/868/S,TRAPPIST-1e,36,FALSE,0,0,33,677,0,Cassa Carsoning,FALSE
4998,5341_01,Earth,TRUE,G/869/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Jessa Greenez,TRUE
4999,5343_01,Mars,FALSE,E/332/P,TRAPPIST-1e,17,FALSE,13,0,565,367,1,Rahars Resty,FALSE
5000,5344_01,Europa,FALSE,C/168/P,55 Cancri e,38,FALSE,0,439,0,434,10074,Sargin Prieress,FALSE
5001,5344_02,Europa,TRUE,C/168/P,55 Cancri e,38,FALSE,0,0,0,0,0,Dyonon Prieress,TRUE
5004,5346_01,Earth,FALSE,E/334/P,TRAPPIST-1e,21,FALSE,37,0,31,696,63,Tera Kaney,TRUE
5005,5347_01,Europa,FALSE,C/169/P,TRAPPIST-1e,18,FALSE,0,3770,0,287,3491,Anton Caljoiry,FALSE
5006,5348_01,Mars,FALSE,D/168/P,TRAPPIST-1e,26,FALSE,164,0,853,0,39,Money Sache,TRUE
5007,5350_01,Europa,FALSE,C/170/P,TRAPPIST-1e,35,FALSE,25,866,0,3198,459,Atinon Foraud,FALSE
5009,5353_01,Europa,TRUE,B/205/S,55 Cancri e,13,FALSE,0,0,0,0,0,Ranan Reelest,TRUE
5010,5353_02,Europa,FALSE,B/205/S,TRAPPIST-1e,39,FALSE,43,9365,144,0,118,Weidus Reelest,TRUE
5011,5354_01,Mars,FALSE,D/161/S,PSO J318.5-22,49,FALSE,1690,0,85,0,0,Panch Letty,FALSE
5012,5354_02,Mars,FALSE,E/339/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Bares Kraie,FALSE
5013,5355_01,Earth,FALSE,F/1098/P,TRAPPIST-1e,27,FALSE,0,686,0,101,9,Kerrie Deckley,TRUE
5015,5356_01,Earth,FALSE,E/340/S,TRAPPIST-1e,29,FALSE,0,32,0,4517,0,Julies Winsley,FALSE
5017,5360_01,Mars,TRUE,F/1100/P,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Morms Nake,TRUE
5019,5362_01,Europa,TRUE,E/336/P,55 Cancri e,35,FALSE,0,0,0,0,0,Meratz Prearright,TRUE
5020,5363_01,Mars,TRUE,F/1102/P,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Crowk Apeau,TRUE
5021,5365_01,Earth,FALSE,E/337/P,TRAPPIST-1e,60,FALSE,943,53,0,0,0,Pristy Whiters,FALSE
5022,5366_01,Europa,TRUE,E/338/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Asellan Calved,TRUE
5023,5367_01,Europa,TRUE,C/209/S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Mesonon Fruidy,TRUE
5025,5367_03,Europa,FALSE,C/209/S,55 Cancri e,46,FALSE,0,8221,0,1010,160,Anyonon Fruidy,TRUE
5029,5375_01,Europa,TRUE,C/210/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Scharab Tramsor,TRUE
5030,5375_02,Europa,TRUE,C/210/S,TRAPPIST-1e,26,FALSE,0,0,0,0,0,Quarke Tramsor,TRUE
5031,5378_01,Europa,FALSE,C/173/P,TRAPPIST-1e,30,FALSE,0,95,0,1202,5558,Cellum Alenter,FALSE
5032,5379_01,Earth,FALSE,F/1030/S,TRAPPIST-1e,42,FALSE,0,0,8,3409,0,Kyley Meyersones,FALSE
5033,5380_01,Mars,FALSE,F/1104/P,TRAPPIST-1e,36,FALSE,386,0,756,6,0,Hark Kité,FALSE
5035,5384_01,Europa,FALSE,A/65/S,TRAPPIST-1e,34,TRUE,0,5210,0,1332,2,Polam Dinger,TRUE
5036,5384_02,Europa,FALSE,A/65/S,TRAPPIST-1e,26,FALSE,0,4894,0,62,85,Sulatik Dinger,TRUE
5037,5385_01,Mars,FALSE,D/170/P,TRAPPIST-1e,31,FALSE,2048,0,1040,136,0,Hon Cako,FALSE
5038,5387_01,Mars,FALSE,D/171/P,TRAPPIST-1e,48,FALSE,581,6,1,158,0,Guanch Ste,FALSE
5040,5389_01,Mars,FALSE,F/1106/P,TRAPPIST-1e,27,FALSE,2,0,1320,0,26,Rose Prity,TRUE
5042,5390_01,Earth,TRUE,G/872/S,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Rosean Owerson,TRUE
5043,5390_02,Earth,TRUE,G/872/S,PSO J318.5-22,20,FALSE,0,0,0,0,0,Mayne Owerson,TRUE
5044,5390_03,Earth,FALSE,F/1032/S,TRAPPIST-1e,48,FALSE,83,110,0,690,8,Brank Owerson,TRUE
5045,5392_01,Mars,FALSE,E/343/S,TRAPPIST-1e,35,TRUE,628,6,528,136,0,Zelowl Stik,FALSE
5046,5394_01,Mars,FALSE,D/172/P,TRAPPIST-1e,14,FALSE,246,0,2153,0,0,Coakey Nanie,TRUE
5047,5395_01,Mars,FALSE,D/173/P,TRAPPIST-1e,28,FALSE,4,0,2574,0,0,Fruik Traie,TRUE
5049,5397_01,Mars,TRUE,D/162/S,TRAPPIST-1e,42,FALSE,0,0,0,0,0,Rish Jamai,TRUE
5050,5397_02,Mars,TRUE,D/162/S,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Quid Jamai,TRUE
5051,5397_03,Mars,TRUE,D/162/S,55 Cancri e,30,FALSE,0,0,0,0,0,Sps Jamai,TRUE
5052,5401_01,Earth,FALSE,G/869/P,TRAPPIST-1e,44,FALSE,0,0,5,30,777,Shalle Savaraldez,FALSE
5054,5404_01,Earth,FALSE,F/1111/P,TRAPPIST-1e,38,FALSE,766,38,0,0,0,Bettie Gentledges,FALSE
5056,5408_01,Mars,FALSE,D/174/P,TRAPPIST-1e,32,FALSE,1781,0,654,580,0,Moss Gene,FALSE
5057,5408_02,Mars,FALSE,D/174/P,TRAPPIST-1e,16,FALSE,2116,0,350,0,901,Felios Gene,FALSE
5058,5410_01,Mars,FALSE,D/163/S,TRAPPIST-1e,33,FALSE,748,130,1047,458,0,Sweal Frasp,FALSE
5059,5411_01,Europa,FALSE,B/206/S,TRAPPIST-1e,38,FALSE,20,3960,153,280,1674,Alrakan Scoudelle,FALSE
5061,5413_01,Earth,FALSE,G/871/P,TRAPPIST-1e,16,FALSE,3,595,0,9,321,Lorey Boyerson,TRUE
5062,5414_01,Earth,FALSE,G/872/P,PSO J318.5-22,16,FALSE,481,0,166,0,122,Leen Buckentry,FALSE
5063,5414_02,Earth,FALSE,G/872/P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Bryany Buckentry,FALSE
5064,5414_03,Earth,FALSE,F/1112/P,TRAPPIST-1e,22,FALSE,0,824,0,0,411,Chelsa Buckentry,FALSE
5065,5414_04,Earth,FALSE,F/1112/P,TRAPPIST-1e,43,FALSE,0,0,0,0,1544,Eduana Buckentry,FALSE
5066,5414_05,Earth,TRUE,G/872/P,PSO J318.5-22,20,FALSE,0,0,0,0,0,Becca Buckentry,TRUE
5067,5415_01,Earth,FALSE,F/1113/P,TRAPPIST-1e,22,FALSE,0,747,8,0,314,Lynez Hartz,FALSE
5069,5416_02,Mars,FALSE,E/340/P,TRAPPIST-1e,30,FALSE,138,0,208,952,0,Pos Saf,FALSE
5070,5416_03,Mars,TRUE,F/1114/P,TRAPPIST-1e,18,FALSE,0,0,0,0,0,Ech Saf,TRUE
5073,5420_01,Earth,FALSE,F/1036/S,TRAPPIST-1e,39,FALSE,0,829,0,1,0,Gayla Merrelliss,TRUE
5074,5421_01,Earth,FALSE,G/873/S,TRAPPIST-1e,37,FALSE,389,0,1,3369,3,Carlie Steinardson,FALSE
5076,5423_01,Mars,FALSE,F/1116/P,TRAPPIST-1e,49,FALSE,552,0,7,0,183,Almone Prine,FALSE
5077,5423_02,Mars,FALSE,E/341/P,TRAPPIST-1e,28,FALSE,142,0,1878,62,0,Cranch Prine,TRUE
5078,5424_01,Mars,FALSE,F/1117/P,PSO J318.5-22,13,FALSE,358,65,599,676,0,Chtios Dal,FALSE
5082,5427_02,Mars,FALSE,F/1118/P,TRAPPIST-1e,18,FALSE,3458,0,216,0,0,Panbug Blane,FALSE
5083,5427_03,Mars,FALSE,F/1118/P,TRAPPIST-1e,25,FALSE,948,0,1,170,0,Craird Stie,FALSE
5084,5430_01,Earth,TRUE,G/873/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Inette Colomonson,FALSE
5087,5435_01,Mars,FALSE,F/1121/P,TRAPPIST-1e,50,FALSE,846,0,280,280,0,Fal Blane,FALSE
5089,5437_01,Mars,FALSE,F/1123/P,TRAPPIST-1e,44,FALSE,1267,18,0,3,0,Naffsh Soun,TRUE
5090,5438_01,Earth,TRUE,G/875/P,PSO J318.5-22,52,FALSE,0,0,0,0,0,Eriky Puckley,FALSE
5091,5440_01,Earth,TRUE,G/875/S,TRAPPIST-1e,7,FALSE,0,0,0,0,0,Teryla Beckeey,TRUE
5092,5440_02,Earth,FALSE,F/1041/S,55 Cancri e,30,FALSE,0,59,18,639,0,Crisey Beckeey,FALSE
5093,5440_03,Earth,FALSE,F/1041/S,TRAPPIST-1e,27,FALSE,1109,0,0,0,0,Briney Beckeey,FALSE
5094,5441_01,Europa,TRUE,B/207/S,55 Cancri e,24,FALSE,0,0,0,0,0,Raston Spoilling,TRUE
5095,5443_01,Earth,FALSE,F/1124/P,55 Cancri e,13,FALSE,4,99,1,0,595,Gabrie Hickley,FALSE
5098,5447_01,Mars,TRUE,F/1126/P,55 Cancri e,17,FALSE,0,0,0,0,0,Sug Dutty,TRUE
5100,5450_01,Earth,TRUE,G/877/P,PSO J318.5-22,16,FALSE,0,0,0,0,0,Samany Keithunts,TRUE
5103,5453_01,Earth,FALSE,F/1044/S,55 Cancri e,28,FALSE,0,9,0,1114,5,Elson Gallencis,FALSE
5105,5455_01,Mars,FALSE,E/344/P,55 Cancri e,13,FALSE,9920,0,180,130,571,Varkes Nate,FALSE
5106,5457_01,Earth,FALSE,F/1129/P,TRAPPIST-1e,39,FALSE,0,1,0,739,0,Elson Horners,FALSE
5107,5458_01,Earth,FALSE,E/351/S,TRAPPIST-1e,24,FALSE,0,0,980,7,0,Wandy Diazarez,FALSE
5108,5459_01,Europa,FALSE,C/213/S,TRAPPIST-1e,38,FALSE,0,347,0,1545,2187,Jabbab Stoile,FALSE
5109,5462_01,Mars,FALSE,F/1131/P,TRAPPIST-1e,20,FALSE,489,126,663,214,0,Laptin Part,FALSE
5110,5463_01,Earth,FALSE,F/1045/S,TRAPPIST-1e,21,FALSE,724,0,0,0,0,Laude Balderts,TRUE
5111,5465_01,Mars,FALSE,F/1132/P,TRAPPIST-1e,27,FALSE,1,1,2196,372,0,Sugaly Chité,FALSE
5113,5465_03,Mars,TRUE,F/1132/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Jacks Chité,TRUE
5114,5466_01,Europa,TRUE,B/185/P,55 Cancri e,41,FALSE,0,0,0,0,0,Mesons Matoltuble,TRUE
5115,5466_02,Europa,FALSE,B/185/P,55 Cancri e,33,TRUE,0,1473,1089,5700,1466,Menkin Boltund,FALSE
5116,5466_03,Europa,FALSE,B/185/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Alballa Boltund,TRUE
5117,5466_04,Europa,FALSE,B/185/P,55 Cancri e,35,FALSE,0,4618,0,324,12061,Asterf Boltund,FALSE
5119,5467_01,Earth,FALSE,F/1046/S,TRAPPIST-1e,31,FALSE,2703,21,0,0,1,Evenna Garden,FALSE
5124,5472_01,Earth,FALSE,F/1047/S,PSO J318.5-22,37,FALSE,0,0,559,11,0,Jacque Andley,TRUE
5127,5476_01,Earth,FALSE,G/879/S,TRAPPIST-1e,49,FALSE,1020,0,2,2,0,Samany Moodsey,TRUE
5128,5477_01,Earth,FALSE,G/880/S,TRAPPIST-1e,17,FALSE,0,150,166,570,0,Gerte Baxterson,TRUE
5129,5478_01,Mars,FALSE,F/1048/S,TRAPPIST-1e,29,FALSE,518,0,10,1245,0,Hocorz Prity,FALSE
5130,5479_01,Earth,TRUE,G/881/S,55 Cancri e,36,FALSE,0,0,0,0,0,Timyra Romason,TRUE
5132,5483_01,Earth,FALSE,F/1135/P,PSO J318.5-22,17,FALSE,2,0,0,0,681,Nadie Waltonnedy,FALSE
5133,5484_01,Mars,TRUE,F/1050/S,55 Cancri e,45,FALSE,0,0,0,0,0,Masal Monie,TRUE
5134,5485_01,Earth,FALSE,G/880/P,TRAPPIST-1e,20,FALSE,0,9,82,14,704,Kennie Portananney,FALSE
5135,5487_01,Mars,TRUE,F/1136/P,TRAPPIST-1e,24,FALSE,0,0,0,0,0,Flams Nan,TRUE
5136,5488_01,Europa,TRUE,B/186/P,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Tares Hoorherve,TRUE
5137,5488_02,Europa,FALSE,B/186/P,TRAPPIST-1e,15,FALSE,0,22,6805,0,531,Acrabik Hoorherve,TRUE
5138,5488_03,Europa,FALSE,B/186/P,TRAPPIST-1e,53,FALSE,0,6634,0,5047,108,Krabius Hoorherve,FALSE
5139,5488_04,Europa,TRUE,B/186/P,TRAPPIST-1e,51,FALSE,0,0,0,0,0,Weidus Hoorherve,TRUE
5141,5489_02,Earth,TRUE,G/881/P,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Benew Welles,FALSE
5143,5491_01,Earth,FALSE,G/882/S,TRAPPIST-1e,20,FALSE,0,0,499,285,103,Anthia Solon,FALSE
5144,5492_01,Earth,FALSE,F/1052/S,TRAPPIST-1e,23,FALSE,0,551,59,720,14,Keithy Prinson,FALSE
5145,5494_01,Earth,FALSE,F/1053/S,TRAPPIST-1e,22,FALSE,658,0,0,161,3,Tonald Keithunts,TRUE
5146,5496_01,Earth,TRUE,G/882/P,55 Cancri e,22,FALSE,0,0,0,0,0,Wayney Charryerry,TRUE
5147,5497_01,Europa,TRUE,B/210/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Taurah Covetive,TRUE
5148,5497_02,Europa,FALSE,B/210/S,TRAPPIST-1e,28,FALSE,0,0,0,0,0,Edaron Covetive,TRUE
5149,5499_01,Earth,TRUE,G/884/S,TRAPPIST-1e,40,FALSE,0,0,0,0,0,Brank Hickley,TRUE
5150,5500_01,Mars,FALSE,D/175/P,55 Cancri e,21,FALSE,4027,0,47,83,0,Bar Cuche,FALSE
5151,5501_01,Earth,FALSE,G/885/S,TRAPPIST-1e,35,FALSE,702,104,5,76,0,Camily Alldson,TRUE
5152,5504_01,Earth,FALSE,F/1140/P,TRAPPIST-1e,22,FALSE,142,1307,0,0,0,Greggy Benderez,FALSE
5153,5506_01,Europa,TRUE,D/166/S,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Phecca Speedgear,TRUE
5154,5507_01,Mars,FALSE,E/356/S,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Blakes Saf,FALSE
5156,5509_01,Earth,FALSE,F/1055/S,TRAPPIST-1e,27,FALSE,0,0,800,0,0,Allene Douglasen,TRUE
5157,5510_01,Earth,TRUE,G/887/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Stance Ingston,TRUE
